﻿Origin Time,Latitude,Longitude,Depth (km),Magnitude (ML),Location
﻿1987/04/09 00:25:24,35.52,27.44,1,4.0,31.2 χμ ΑΝΑ της Καρπάθου
﻿1987/04/09 00:23:15,35.43,27.71,73,4.1,57.5 χμ ΑΝΑ της Καρπάθου
﻿1987/04/09 00:09:10,35.53,27.43,1,4.0,29.9 χμ ΑΝΑ της Καρπάθου
﻿1987/04/09 00:02:48,35.40,27.50,26,4.1,43.7 χμ ΝΑ της Καρπάθου
﻿1987/04/08 13:14:31,36.14,27.12,38,4.5,52.7 χμ Β της Καρπάθου
﻿1987/02/09 16:59:58,35.55,27.84,55,4.3,64.1 χμ ΑΝΑ της Καρπάθου
﻿1987/02/08 00:07:22,35.77,27.49,5,4.1,33.2 χμ ΑΒΑ της Καρπάθου
﻿1987/01/31 16:06:18,36.20,28.16,8,4.3,27.4 χμ ΝΝΔ της Ρόδου
﻿1987/01/30 23:38:00,35.74,27.12,52,4.2,8.5 χμ ΒΒΔ της Καρπάθου
﻿1987/01/06 07:54:08,36.13,28.12,1,4.3,35.8 χμ ΝΝΔ της Ρόδου
﻿1986/12/31 06:06:10,36.22,27.25,59,4.7,62.3 χμ Β της Καρπάθου
﻿1986/08/13 02:17:25,35.44,26.70,5,4.1,47.5 χμ ΔΝΔ της Καρπάθου
﻿1986/03/08 03:08:31,35.33,28.13,26,4.4,96.7 χμ ΑΝΑ της Καρπάθου
﻿1986/01/30 11:40:25,35.57,27.84,21,4.5,63.7 χμ Α της Καρπάθου
﻿1986/01/05 11:37:06,35.32,27.74,50,4.4,66.2 χμ ΝΑ της Καρπάθου
﻿1985/11/18 08:44:55,36.04,27.27,39,4.1,43.1 χμ ΒΒΑ της Καρπάθου
﻿1985/07/08 07:00:39,36.38,28.13,52,4.2,10.7 χμ ΝΔ της Ρόδου
﻿1985/06/05 08:51:03,36.23,28.12,32,4.2,25.2 χμ ΝΝΔ της Ρόδου
﻿1985/06/05 08:48:26,36.19,27.71,14,4.3,53.7 χμ ΔΝΔ της Ρόδου
﻿1985/05/30 09:40:56,35.53,27.48,5,4.1,33.9 χμ ΑΝΑ της Καρπάθου
﻿1985/05/13 15:22:24,35.63,27.06,9,4.1,8.7 χμ ΔΝΔ της Καρπάθου
﻿1985/05/13 15:18:04,35.57,27.13,9,4.1,10.8 χμ Ν της Καρπάθου
﻿1985/05/10 04:01:18,35.57,27.27,41,4.4,15.6 χμ ΝΑ της Καρπάθου
﻿1985/03/17 10:02:37,36.05,26.90,5,4.0,48.1 χμ ΒΒΔ της Καρπάθου
﻿1985/02/24 23:33:15,35.44,26.79,5,4.2,40.8 χμ ΝΔ της Καρπάθου
﻿1984/09/29 06:11:39,36.38,27.00,5,4.1,62.6 χμ ΝΝΔ της Κω
﻿1984/07/19 19:05:27,36.17,27.24,5,4.0,56.7 χμ Β της Καρπάθου
﻿1984/04/27 06:05:47,35.47,27.70,38,4.2,54.7 χμ ΑΝΑ της Καρπάθου
﻿1984/04/21 01:25:11,36.04,27.34,52,4.6,45.1 χμ ΒΒΑ της Καρπάθου
﻿1984/04/20 14:21:08,35.98,28.11,86,4.3,52.2 χμ Ν της Ρόδου
﻿1984/04/03 23:47:29,35.83,28.06,100,4.4,69.5 χμ ΝΝΔ της Ρόδου
﻿1984/03/08 06:40:26,35.82,27.10,5,4.0,17.6 χμ ΒΒΔ της Καρπάθου
﻿1984/02/06 07:59:40,36.29,26.96,5,4.2,71.3 χμ ΒΒΔ της Καρπάθου
﻿1984/01/06 19:38:20,35.25,26.73,6,4.0,59.6 χμ ΝΔ της Καρπάθου
﻿1983/11/26 10:38:21,36.16,27.28,104,4.1,56.2 χμ ΒΒΑ της Καρπάθου
﻿1983/11/26 10:09:29,36.29,26.99,5,4.1,70.8 χμ ΒΒΔ της Καρπάθου
﻿1983/11/21 14:00:02,36.14,27.11,34,4.0,52.8 χμ Β της Καρπάθου
﻿1983/11/21 11:43:31,36.23,26.98,5,4.2,64.4 χμ ΒΒΔ της Καρπάθου
﻿1983/11/21 01:42:20,36.27,26.96,15,4.3,69.2 χμ ΒΒΔ της Καρπάθου
﻿1983/11/09 12:12:07,35.69,27.55,41,4.2,36.7 χμ Α της Καρπάθου
﻿1983/11/05 19:28:47,36.08,27.37,39,4.1,50.3 χμ ΒΒΑ της Καρπάθου
﻿1983/10/16 03:34:43,36.09,27.29,71,4.0,48.9 χμ ΒΒΑ της Καρπάθου
﻿1983/09/09 17:59:46,35.62,27.23,15,5.1,9.2 χμ ΑΝΑ της Καρπάθου
﻿1983/07/17 12:17:46,36.18,27.02,16,4.1,58.2 χμ Β της Καρπάθου
﻿1983/02/02 20:06:18,35.40,26.75,85,4.1,46.4 χμ ΝΔ της Καρπάθου
﻿1983/01/27 04:50:51,35.32,27.58,41,4.6,55.1 χμ ΝΑ της Καρπάθου
﻿1983/01/13 23:12:50,35.74,27.57,57,4.2,39.2 χμ ΑΒΑ της Καρπάθου
﻿1982/11/05 04:16:56,35.71,26.98,15,4.3,15.7 χμ ΔΒΔ της Καρπάθου
﻿1982/10/11 03:19:43,35.50,27.80,10,4.8,62.0 χμ ΑΝΑ της Καρπάθου
﻿1982/06/24 22:32:50,35.80,27.50,10,4.0,35.3 χμ ΑΒΑ της Καρπάθου
﻿1982/04/11 04:47:15,35.70,27.50,10,4.3,32.3 χμ Α της Καρπάθου
﻿1982/04/03 01:48:22,35.40,27.50,10,4.4,43.7 χμ ΝΑ της Καρπάθου
﻿1982/04/01 16:08:20,35.40,26.80,10,4.1,43.0 χμ ΝΔ της Καρπάθου
﻿1981/11/19 16:05:35,36.40,27.50,10,4.3,58.0 χμ ΝΝΑ της Κω
﻿1981/09/18 16:35:32,36.20,27.70,10,4.1,53.9 χμ ΔΝΔ της Ρόδου
﻿1981/08/31 05:45:22,36.30,27.50,10,4.3,66.6 χμ ΔΝΔ της Ρόδου
﻿1981/08/11 05:26:43,35.90,27.20,10,4.0,26.5 χμ Β της Καρπάθου
﻿1981/06/07 16:05:30,36.10,27.00,10,4.0,50.0 χμ ΒΒΔ της Καρπάθου
﻿1981/05/08 09:19:32,35.60,26.90,100,4.2,23.3 χμ ΔΝΔ της Καρπάθου
﻿1981/02/25 21:10:15,36.00,27.40,10,4.2,43.7 χμ ΒΒΑ της Καρπάθου
﻿1981/01/25 04:26:46,36.20,27.40,10,4.1,63.7 χμ ΒΒΑ της Καρπάθου
﻿1980/10/14 09:45:48,35.80,27.10,10,4.3,15.4 χμ ΒΒΔ της Καρπάθου
﻿1980/09/05 15:02:59,35.80,27.00,10,4.3,19.8 χμ ΒΔ της Καρπάθου
﻿1980/05/16 00:37:25,35.70,27.40,10,5.6,23.3 χμ Α της Καρπάθου
﻿1980/04/29 02:41:20,35.30,27.90,10,4.4,79.6 χμ ΑΝΑ της Καρπάθου
﻿1979/12/31 07:39:29,35.40,27.30,10,4.4,32.7 χμ ΝΝΑ της Καρπάθου
﻿1979/09/29 14:04:22,35.30,27.10,10,4.4,40.9 χμ Ν της Καρπάθου
﻿1979/09/03 02:59:02,36.20,27.50,60,4.0,67.4 χμ ΒΒΑ της Καρπάθου
﻿1979/08/22 20:12:45,35.80,27.40,100,4.9,27.4 χμ ΑΒΑ της Καρπάθου
﻿1979/07/20 03:54:27,35.40,27.20,10,4.6,30.0 χμ Ν της Καρπάθου
﻿1979/05/11 10:54:51,35.50,27.70,10,4.3,53.5 χμ ΑΝΑ της Καρπάθου
﻿1978/11/06 22:33:34,36.00,27.00,33,4.2,39.4 χμ ΒΒΔ της Καρπάθου
﻿1978/10/29 02:14:40,36.20,27.20,33,4.0,59.6 χμ Β της Καρπάθου
﻿1978/10/07 10:18:41,36.30,27.10,33,4.0,68.1 χμ ΝΝΔ της Κω
﻿1978/10/07 01:49:39,36.20,27.20,33,4.0,59.6 χμ Β της Καρπάθου
﻿1978/08/22 09:29:35,36.40,27.60,100,4.0,55.9 χμ Δ της Ρόδου
﻿1978/05/27 23:52:18,35.70,27.00,33,4.0,13.6 χμ ΔΒΔ της Καρπάθου
﻿1978/04/07 22:01:44,36.30,26.80,100,4.0,77.0 χμ ΒΒΔ της Καρπάθου
﻿1978/03/01 22:51:07,36.00,27.10,100,4.3,37.3 χμ Β της Καρπάθου
﻿1978/02/10 15:53:56,35.70,26.70,10,4.0,40.4 χμ Δ της Καρπάθου
﻿1977/11/28 02:59:11,36.00,27.50,10,5.2,49.0 χμ ΒΑ της Καρπάθου
﻿1977/10/27 06:59:31,35.50,27.10,50,4.9,18.9 χμ ΝΝΔ της Καρπάθου
﻿1977/10/17 15:16:39,35.60,27.50,10,4.1,32.9 χμ ΑΝΑ της Καρπάθου
﻿1977/10/10 18:51:39,36.00,27.20,10,4.1,37.5 χμ Β της Καρπάθου
﻿1977/08/28 05:45:56,35.60,27.10,10,4.0,8.4 χμ ΝΝΔ της Καρπάθου
﻿1977/07/16 06:06:59,35.85,27.60,28,4.2,45.9 χμ ΑΒΑ της Καρπάθου
﻿1977/07/14 00:39:01,36.05,27.80,14,4.2,57.7 χμ ΝΔ της Ρόδου
﻿1977/06/27 22:53:45,35.70,27.40,30,4.4,23.3 χμ Α της Καρπάθου
﻿1977/05/22 00:09:24,35.70,27.60,7,4.0,41.3 χμ Α της Καρπάθου
﻿1977/05/21 23:22:41,36.20,27.35,10,4.0,62.2 χμ ΒΒΑ της Καρπάθου
﻿1976/11/27 02:10:17,36.30,27.20,28,4.3,66.5 χμ Ν της Κω
﻿1976/11/26 01:20:29,36.40,27.10,10,4.0,57.4 χμ ΝΝΔ της Κω
﻿1976/11/26 01:15:30,36.10,27.10,10,4.0,48.4 χμ Β της Καρπάθου
﻿1976/10/21 12:48:10,35.90,26.85,11,4.4,37.2 χμ ΒΔ της Καρπάθου
﻿1975/11/12 09:03:49,36.00,27.80,10,5.0,62.0 χμ ΝΔ της Ρόδου
﻿1975/07/29 10:30:41,35.80,27.20,10,4.3,15.7 χμ ΒΒΑ της Καρπάθου
﻿1975/07/28 11:04:29,35.90,27.30,10,4.5,29.5 χμ ΒΒΑ της Καρπάθου
﻿1975/05/15 03:54:55,35.60,27.50,10,4.3,32.9 χμ ΑΝΑ της Καρπάθου
﻿1975/04/27 21:34:35,35.70,27.10,10,4.2,5.5 χμ ΒΔ της Καρπάθου
﻿1975/02/15 10:23:20,35.70,26.90,10,4.6,22.4 χμ Δ της Καρπάθου
﻿1975/01/03 01:59:39,35.50,27.30,10,5.0,23.2 χμ ΝΑ της Καρπάθου
﻿1974/10/03 21:32:39,35.40,27.00,10,4.1,32.4 χμ ΝΝΔ της Καρπάθου
﻿1974/09/29 06:35:35,35.70,27.60,10,4.9,41.3 χμ Α της Καρπάθου
﻿1974/08/02 10:30:13,35.70,26.70,10,4.2,40.4 χμ Δ της Καρπάθου
﻿1974/05/16 15:07:26,36.10,27.30,10,4.5,50.2 χμ ΒΒΑ της Καρπάθου
﻿1974/04/28 21:07:25,35.80,27.20,10,4.0,15.7 χμ ΒΒΑ της Καρπάθου
﻿1974/04/14 12:02:24,36.20,27.20,10,4.2,59.6 χμ Β της Καρπάθου
﻿1973/12/08 21:02:42,35.40,27.60,10,4.3,50.7 χμ ΝΑ της Καρπάθου
﻿1973/11/19 07:33:53,35.30,27.80,50,4.4,71.9 χμ ΝΑ της Καρπάθου
﻿1973/11/19 07:29:01,35.30,27.90,50,4.9,79.6 χμ ΑΝΑ της Καρπάθου
﻿1973/11/14 09:33:56,35.50,27.70,10,4.3,53.5 χμ ΑΝΑ της Καρπάθου
﻿1973/11/12 07:54:10,35.50,27.50,10,4.2,37.0 χμ ΑΝΑ της Καρπάθου
﻿1973/11/12 00:11:46,35.60,27.70,10,5.1,50.7 χμ Α της Καρπάθου
﻿1973/11/12 00:07:16,35.60,27.80,50,4.8,59.7 χμ Α της Καρπάθου
﻿1973/07/19 22:32:45,35.70,27.30,10,4.0,14.5 χμ ΑΒΑ της Καρπάθου
﻿1973/06/07 00:06:02,35.30,26.90,10,4.1,46.4 χμ ΝΝΔ της Καρπάθου
﻿1973/04/19 06:00:11,35.80,27.30,10,4.2,20.4 χμ ΒΑ της Καρπάθου
﻿1973/01/13 23:12:02,36.30,26.70,10,4.2,81.1 χμ ΒΒΔ της Καρπάθου
﻿1972/12/24 03:39:37,36.20,27.50,10,4.3,67.4 χμ ΒΒΑ της Καρπάθου
﻿1972/12/19 19:34:30,35.60,27.70,10,4.6,50.7 χμ Α της Καρπάθου
﻿1972/12/15 17:55:48,35.40,27.10,10,4.1,29.9 χμ Ν της Καρπάθου
﻿1972/11/16 01:31:31,35.60,26.70,10,4.0,40.9 χμ Δ της Καρπάθου
﻿1972/11/06 07:07:27,36.20,27.30,10,4.0,61.0 χμ ΒΒΑ της Καρπάθου
﻿1972/09/22 23:55:38,35.70,27.20,10,4.0,6.2 χμ ΒΑ της Καρπάθου
﻿1972/08/17 17:07:41,35.70,27.20,10,4.1,6.2 χμ ΒΑ της Καρπάθου
﻿1972/08/06 10:06:57,35.80,27.00,10,4.2,19.8 χμ ΒΔ της Καρπάθου
﻿1972/06/26 12:32:00,35.90,26.80,10,4.0,40.6 χμ ΒΔ της Καρπάθου
﻿1972/06/08 00:29:45,35.60,26.80,10,4.0,32.0 χμ ΔΝΔ της Καρπάθου
﻿1972/02/04 18:57:02,36.10,27.00,10,4.0,50.0 χμ ΒΒΔ της Καρπάθου
﻿1972/01/10 15:12:14,35.30,27.70,10,4.3,64.7 χμ ΝΑ της Καρπάθου
﻿1971/11/22 19:26:45,35.50,27.70,10,4.8,53.5 χμ ΑΝΑ της Καρπάθου
﻿1971/11/13 09:30:24,36.10,27.00,10,4.1,50.0 χμ ΒΒΔ της Καρπάθου
﻿1971/08/28 12:17:02,35.70,27.30,10,4.0,14.5 χμ ΑΒΑ της Καρπάθου
﻿1971/08/23 14:41:41,35.60,27.50,10,4.1,32.9 χμ ΑΝΑ της Καρπάθου
﻿1971/07/03 04:05:58,35.50,27.70,10,4.5,53.5 χμ ΑΝΑ της Καρπάθου
﻿1971/05/07 08:51:56,36.10,27.10,10,4.0,48.4 χμ Β της Καρπάθου
﻿1971/04/17 08:27:28,36.30,27.30,10,4.2,66.0 χμ Ν της Κω
﻿1971/03/18 16:08:02,36.30,27.00,100,4.0,70.8 χμ ΝΝΔ της Κω
﻿1971/02/18 14:03:31,36.00,27.00,10,4.0,39.4 χμ ΒΒΔ της Καρπάθου
﻿1971/02/07 04:59:44,36.10,28.10,10,4.3,39.5 χμ ΝΝΔ της Ρόδου
﻿1970/10/31 13:05:46,36.40,27.70,10,4.0,47.0 χμ Δ της Ρόδου
﻿1970/02/24 01:44:39,36.30,27.70,100,4.0,49.3 χμ ΔΝΔ της Ρόδου
﻿1970/02/20 07:22:09,35.30,27.20,10,4.3,41.0 χμ Ν της Καρπάθου
﻿1970/01/15 08:26:56,36.00,27.00,10,4.1,39.4 χμ ΒΒΔ της Καρπάθου
﻿1969/11/23 21:52:35,35.50,27.50,10,4.1,37.0 χμ ΑΝΑ της Καρπάθου
﻿1969/10/10 02:41:00,36.30,27.90,10,4.1,32.8 χμ ΔΝΔ της Ρόδου
﻿1969/09/04 19:25:25,35.30,27.20,10,4.5,41.0 χμ Ν της Καρπάθου
﻿1969/08/25 10:07:44,35.80,27.10,10,4.3,15.4 χμ ΒΒΔ της Καρπάθου
﻿1969/07/27 17:17:54,35.70,27.50,10,4.2,32.3 χμ Α της Καρπάθου
﻿1969/06/25 06:11:49,36.00,27.30,10,4.8,39.7 χμ ΒΒΑ της Καρπάθου
﻿1969/05/21 02:38:14,35.50,27.25,10,4.0,20.8 χμ ΝΝΑ της Καρπάθου
﻿1969/05/19 17:17:04,35.50,27.75,10,4.1,57.7 χμ ΑΝΑ της Καρπάθου
﻿1969/05/14 10:05:22,35.50,27.30,50,4.9,23.2 χμ ΝΑ της Καρπάθου
﻿1969/05/14 08:12:36,35.50,28.00,10,4.3,79.5 χμ ΑΝΑ της Καρπάθου
﻿1969/05/11 16:23:08,35.30,27.70,10,4.3,64.7 χμ ΝΑ της Καρπάθου
﻿1969/05/11 00:42:31,35.60,27.60,50,4.1,41.8 χμ Α της Καρπάθου
﻿1969/05/06 22:19:23,35.60,27.50,10,4.5,32.9 χμ ΑΝΑ της Καρπάθου
﻿1969/05/03 03:25:37,35.40,27.80,10,4.3,66.2 χμ ΑΝΑ της Καρπάθου
﻿1969/05/01 18:02:12,35.30,27.80,10,5.1,71.9 χμ ΝΑ της Καρπάθου
﻿1969/04/21 20:57:41,36.40,28.00,10,4.2,20.4 χμ ΔΝΔ της Ρόδου
﻿1969/04/17 12:38:41,35.60,27.50,10,4.3,32.9 χμ ΑΝΑ της Καρπάθου
﻿1969/04/17 00:54:34,35.30,28.00,10,4.7,87.5 χμ ΑΝΑ της Καρπάθου
﻿1969/04/16 23:21:02,35.30,28.00,10,5.0,87.5 χμ ΑΝΑ της Καρπάθου
﻿1969/04/16 22:55:40,35.50,27.80,10,4.8,62.0 χμ ΑΝΑ της Καρπάθου
﻿1969/04/16 04:54:10,35.40,27.90,10,4.7,74.5 χμ ΑΝΑ της Καρπάθου
﻿1969/03/26 17:13:47,35.75,27.00,10,4.0,16.1 χμ ΒΔ της Καρπάθου
﻿1969/01/02 15:17:35,35.40,28.00,10,4.4,82.8 χμ ΑΝΑ της Καρπάθου
﻿1968/11/04 20:05:53,36.40,27.20,10,4.8,55.4 χμ Ν της Κω
﻿1968/09/30 03:02:02,35.30,27.00,10,4.2,42.8 χμ ΝΝΔ της Καρπάθου
﻿1968/09/25 08:16:34,35.70,27.60,10,4.5,41.3 χμ Α της Καρπάθου
﻿1968/09/17 19:28:07,35.70,27.70,10,4.3,50.3 χμ Α της Καρπάθου
﻿1968/09/05 18:42:33,36.30,26.70,10,4.1,81.1 χμ ΒΒΔ της Καρπάθου
﻿1968/09/02 23:03:44,35.30,27.10,10,4.4,40.9 χμ Ν της Καρπάθου
﻿1968/08/15 02:29:47,35.75,27.00,10,4.8,16.1 χμ ΒΔ της Καρπάθου
﻿1968/08/04 18:18:35,35.30,27.80,10,4.6,71.9 χμ ΝΑ της Καρπάθου
﻿1968/07/31 19:29:29,35.70,27.90,10,5.2,68.3 χμ Α της Καρπάθου
﻿1968/07/30 01:30:44,35.60,28.10,10,4.3,86.6 χμ Α της Καρπάθου
﻿1968/07/30 01:18:00,35.50,28.10,10,4.3,88.3 χμ ΑΝΑ της Καρπάθου
﻿1968/07/27 02:45:48,35.40,27.90,10,5.2,74.5 χμ ΑΝΑ της Καρπάθου
﻿1968/07/13 19:34:06,35.40,28.00,10,4.3,82.8 χμ ΑΝΑ της Καρπάθου
﻿1968/07/04 23:17:52,35.30,27.90,50,4.5,79.6 χμ ΑΝΑ της Καρπάθου
﻿1968/06/12 09:05:02,35.70,28.20,10,4.5,82.4 χμ Ν της Ρόδου
﻿1968/06/08 06:39:21,35.50,27.50,10,4.2,37.0 χμ ΑΝΑ της Καρπάθου
﻿1968/06/03 10:41:00,35.50,28.00,10,4.5,79.5 χμ ΑΝΑ της Καρπάθου
﻿1968/06/03 00:46:05,36.00,27.50,10,4.0,49.0 χμ ΒΑ της Καρπάθου
﻿1968/06/01 04:30:28,35.50,28.20,10,4.2,97.2 χμ Α της Καρπάθου
﻿1968/05/30 21:42:31,35.70,27.90,100,4.2,68.3 χμ Α της Καρπάθου
﻿1968/05/30 17:40:26,35.30,27.90,100,5.6,79.6 χμ ΑΝΑ της Καρπάθου
﻿1968/03/04 07:12:21,35.40,27.90,10,4.4,74.5 χμ ΑΝΑ της Καρπάθου
﻿1968/02/20 16:50:44,36.20,27.10,10,4.5,59.5 χμ Β της Καρπάθου
﻿1967/12/05 05:20:05,36.40,26.80,100,4.2,70.1 χμ ΝΔ της Κω
﻿1967/11/09 14:48:42,35.60,27.70,10,4.4,50.7 χμ Α της Καρπάθου
﻿1967/10/11 07:48:40,36.20,27.20,10,4.5,59.6 χμ Β της Καρπάθου
﻿1967/03/29 21:03:57,35.30,27.90,10,4.3,79.6 χμ ΑΝΑ της Καρπάθου
﻿1966/05/15 10:11:07,35.25,26.75,10,4.7,58.5 χμ ΝΔ της Καρπάθου
﻿1965/12/07 08:25:03,35.60,27.50,10,4.6,32.9 χμ ΑΝΑ της Καρπάθου
﻿1965/12/07 01:00:57,36.25,27.00,10,4.3,66.2 χμ ΒΒΔ της Καρπάθου
﻿1965/11/28 05:26:02,35.90,27.90,10,5.4,66.7 χμ ΝΝΔ της Ρόδου
﻿1965/11/08 19:12:37,36.00,27.00,10,4.0,39.4 χμ ΒΒΔ της Καρπάθου
