Origin Time (GMT),Latitude,Longitude,Depth (km),Magnitude (ML),Location
1988-01-26 13:58:00,34.8800,24.1500,26,4.0,61.3 km SSW of Rethimnon
1988-01-11 04:24:01,34.8300,23.3700,10,4.0,95.9 km SW of Chania
1987-09-12 22:01:03,35.4700,23.7500,34,4.3,24.5 km W of Chania
1987-09-08 09:04:56,35.0400,23.2300,37,4.1,88.6 km SW of Chania
1987-04-12 02:47:23,35.5100,23.5100,67,4.9,45.8 km W of Chania
1987-04-01 05:53:12,35.1000,23.2900,38,4.0,80.2 km SW of Chania
1986-11-23 09:50:28,34.7400,23.6800,16,4.0,91.1 km SSW of Chania
1986-11-19 23:36:03,35.0500,23.9100,1,4.2,52.3 km S of Chania
1986-06-23 08:12:38,34.9300,23.3100,37,4.4,91.1 km SW of Chania
1986-04-10 09:19:54,34.6800,24.2400,91,4.1,79.0 km SSW of Rethimnon
1986-04-10 07:11:26,34.6300,24.1900,73,4.1,85.6 km SSW of Rethimnon
1986-02-15 07:36:58,35.1200,24.6300,5,4.0,30.8 km SSE of Rethimnon
1986-02-15 07:34:11,35.2200,24.6500,5,4.1,22.8 km SE of Rethimnon
1986-02-12 23:57:50,35.0000,23.4900,29,4.3,74.3 km SW of Chania
1985-12-28 21:39:50,35.2400,23.0900,95,4.0,89.2 km WSW of Chania
1985-10-30 02:44:41,34.8100,23.8000,6,4.1,80.5 km SSW of Chania
1985-05-28 04:36:27,35.7700,23.8300,20,4.2,33.2 km NNW of Chania
1985-02-09 01:57:54,34.7100,23.9600,20,4.0,86.4 km SSW of Rethimnon
1984-11-10 14:40:02,34.8200,24.6700,5,4.0,63.2 km SSE of Rethimnon
1984-07-02 09:36:27,35.0500,23.1400,27,4.2,94.6 km WSW of Chania
1984-06-21 11:13:39,35.2600,23.1500,89,4.2,83.3 km WSW of Chania
1984-06-21 10:43:46,35.3600,23.3100,46,5.9,66.1 km WSW of Chania
1984-06-16 16:21:34,35.1000,23.0600,16,4.2,98.1 km WSW of Chania
1984-03-13 20:35:09,34.9200,23.7400,62,4.7,70.4 km SSW of Chania
1984-02-29 20:12:28,34.7900,24.3000,67,4.2,65.8 km SSW of Rethimnon
1984-02-19 05:03:54,35.1000,23.8700,58,4.0,47.7 km SSW of Chania
1984-01-23 07:38:22,35.0600,23.6300,62,4.0,61.3 km SW of Chania
1984-01-14 22:15:05,35.2300,24.4500,66,4.8,15.1 km S of Rethimnon
1983-10-05 19:59:54,35.1300,23.1200,60,4.0,91.7 km WSW of Chania
1983-09-29 07:11:19,34.8500,24.0900,35,4.5,66.9 km SSW of Rethimnon
1983-05-08 03:38:52,35.7100,24.2600,108,4.2,31.2 km NE of Chania
1983-02-05 14:07:31,35.3800,23.3000,78,4.0,66.5 km WSW of Chania
1983-01-23 09:38:32,35.1500,24.5700,74,4.0,25.5 km SSE of Rethimnon
1983-01-03 00:12:32,34.9100,24.5300,93,4.8,50.8 km S of Rethimnon
1982-04-20 19:30:36,35.8000,23.4000,10,4.5,60.8 km SE of Kithira
1981-11-18 08:52:24,34.7000,24.0000,10,4.1,85.5 km SSW of Rethimnon
1981-09-10 09:55:49,34.7000,24.1000,10,4.0,81.3 km SSW of Rethimnon
1981-05-12 04:48:14,34.8000,24.4000,10,4.0,63.1 km S of Rethimnon
1981-03-12 11:12:55,34.7000,24.1000,10,4.1,81.3 km SSW of Rethimnon
1981-02-28 19:50:44,35.0000,24.8000,10,4.0,47.0 km SW of Iraklion
1980-12-11 11:55:05,34.7000,24.0000,10,4.4,85.5 km SSW of Rethimnon
1980-12-03 06:53:41,35.4000,23.8000,10,4.0,23.2 km WSW of Chania
1980-11-20 10:58:45,35.4000,24.7000,10,4.0,21.1 km E of Rethimnon
1980-10-31 10:29:25,34.7000,23.6000,10,4.4,97.9 km SSW of Chania
1980-03-04 05:12:38,35.5000,23.2000,10,4.7,73.8 km W of Chania
1980-02-16 19:08:13,34.7000,24.2000,100,4.0,77.9 km SSW of Rethimnon
1979-07-26 12:11:07,35.9000,24.0000,70,4.0,43.1 km N of Chania
1979-06-15 11:34:13,34.8000,24.1000,10,5.1,71.3 km SSW of Rethimnon
1979-05-18 15:09:02,34.9000,23.5000,10,4.4,82.6 km SW of Chania
1978-01-28 03:29:36,34.9000,23.8000,10,4.6,70.8 km SSW of Chania
1977-12-08 00:40:40,35.2000,23.4000,10,4.2,65.7 km WSW of Chania
1977-10-22 10:02:09,35.0000,23.3000,10,4.7,86.4 km SW of Chania
1977-09-24 20:43:06,35.1000,23.2000,50,4.0,87.1 km WSW of Chania
1977-09-18 05:57:24,35.0000,23.2000,10,4.0,93.4 km SW of Chania
1977-09-15 15:53:39,35.1000,23.1000,10,4.5,94.9 km WSW of Chania
1977-09-14 18:49:08,35.1000,23.2000,10,4.3,87.1 km WSW of Chania
1977-09-13 13:04:11,35.2000,23.3000,10,4.3,73.6 km WSW of Chania
1977-09-11 23:31:49,35.3000,23.3000,10,4.1,69.0 km WSW of Chania
1977-09-11 23:30:40,35.1000,23.2000,10,4.1,87.1 km WSW of Chania
1977-08-18 09:27:43,35.3000,23.4000,50,5.2,60.6 km WSW of Chania
